date;weekday;category;name;employees;students;type
2020-02-07;Fri;Angebote;Ananas-Quarkauflauf mit Sauerkirschen;6,3;3,47;1
2020-02-10;Mon;Angebote;Putencurry mit Apfel und Kürbis an Kräuterreis;7,6;4,18;0
2020-02-10;Mon;Angebote;Apfel-Linsenragout mit Lauch und Sonnenblumenkernen an Kräuterreis;5,9;3,1;2
2020-02-11;Tue;Angebote;Lasagne Bologneser Art an kleinem Salat;6,9;3,8;0
2020-02-11;Tue;Angebote;Bratkartoffeln mit Tomaten und Mozzarella, dazu Weißkraut-Paprikasalat;6,8;3,59;1
2020-02-12;Wed;Angebote;Hamburger vom Rind mit Rucola, Tomate und Mozzarella;7,7;4,09;0
2020-02-12;Wed;Angebote;Veganer Burger mit Bohnenbratling, Rucola und Tomate;7,1;3,91;2
2020-02-12;Wed;Angebote;Portion Pommes frites mit Ketchup oder Mayonnaise;3,74;2,06;1
2020-02-13;Thu;Angebote;Schweinegulasch an Bohnen-Paprikagemüse und Salzkartoffeln oder Bratkartoffeln;7,4;3,92;0
2020-02-13;Thu;Angebote;Süßkartoffelcurry mit Kürbis und Lauchzwiebeln an Couscous und kleinem Salat;6,4;3,52;2
2020-02-14;Fri;Angebote;Krautnudeln mit Salami und Kräuterdip;6,9;3,8;0
2020-02-14;Fri;Angebote;Vegane Krautnudeln mit Tofu und Kräuterdip;6,3;3,32;2
2020-02-14;Fri;Angebote;Milchgrieß mit Erdbeeren, Zucker und Zimt;5,2;2,86;1
2020-02-17;Mon;Angebote;Fussilli mit Wurstgulasch und geriebenem Gouda;6,9;3,8;0
2020-02-17;Mon;Angebote;Fussilli mit Rucolapesto und Kirschtomaten dazu Veggie filata;6,1;3,21;2
2020-02-18;Tue;Angebote;Mit Hackfleisch gefüllte Zucchini auf Tomatensoße an Couscous und kleinem Salat;6,5;3,58;0
2020-02-18;Tue;Angebote;Mit Tofu gefüllte Zucchini auf Tomatensoße an Couscous und kleinem Salat;6,2;3,26;2
2020-02-19;Wed;Angebote;Pulled Pork mit Weißkrautsalat im Burgerbrötchen;7,3;3,87;0
2020-02-19;Wed;Angebote;Veganer Burger mit Bulgur-Paprikabratling und Zitronenmayonnaise;6,6;3,63;2
2020-02-19;Wed;Angebote;Portion Pommes frites mit Ketchup oder Mayonnaise;3,74;2,06;1
2020-02-20;Thu;Angebote;Rindergulasch mit Pilzen an Kräuterreis;6,5;3,58;0
2020-02-20;Thu;Angebote;Risotto mit Kürbis, Lauchzwiebel und Feldsalat;4,1;2,11;2
2020-02-21;Fri;Angebote;Kartoffelsuppe mit Gemüsen und Bockwurst dazu eine Scheibe Mischbrot;6,2;3,41;0
2020-02-21;Fri;Angebote;Shogok tibetanisches Kartoffelcurry mit Reis und kleinem Salat;4,7;2,44;2
2020-02-21;Fri;Angebote;Apfel Crumble;4,5;2,48;2
2020-02-24;Mon;Angebote;Geflügelfrikassee mit Erbsen und Möhren an Kräuterreis;6,5;3,43;0
2020-02-24;Mon;Angebote;Kichererbsenragout mit Paprika und Lauchzwiebel an Kräuterreis;5,6;3,08;2
2020-02-25;Tue;Angebote;Podemuser Bratwurst an Bratkartoffeln und Weißkraut-Paprikasalat;7,2;3,96;0
2020-02-25;Tue;Angebote;Hausgemachter Blumenkohl-Hirsenbrätling an Bratkartoffeln und Weißkraut-Paprikasalat;6,6;3,48;2
2020-02-26;Wed;Angebote;Hamburger mit Rinderhacksteak, saurer Gurke und Tomate;7,05;3,88;0
2020-02-26;Wed;Angebote;Veganer Burger mit Linsenbratling, saurer Gurke und Tomate;6,55;3,45;2
2020-02-26;Wed;Angebote;Portion Pommes frites mit Ketchup oder Mayonnaise;3,74;2,06;1
2020-02-27;Thu;Angebote;Szegediner Gulasch mit Sauerkraut an Bratkartoffeln;7,2;3,81;0
2020-02-27;Thu;Angebote;Indisches Hülsenfrüchtedal dazu gegrilltes Fladenbrot;5,5;3,03;2
2020-02-28;Fri;Angebote;Podemuser Kammsteak Rostbrätel Art dazu gebackene Kartoffelecken und Bohnensalat;7,2;3,96;0
2020-02-28;Fri;Angebote;Champignon in Sojarahmsoße mit Kräutern dazu Kartoffelecken und Bohnensalat;7,1;3,76;2
2020-02-28;Fri;Angebote;Quarkauflauf mit Sauerkirschen;4,4;2,42;1
2020-03-02;Mon;Angebote;Currywurst mit pikanter Soße dazu Pommes frites und kleiner Salat;7,8;4,14;0
2020-03-02;Mon;Angebote;Risotto mit Zucchini, getrockneter Tomate und Rucola;6,6;3,63;2
2020-03-03;Tue;Angebote;Gebackenes Jägerschnitzel an Makkaroni mit Tomatensoße und geriebenem Gouda;7,8;4,29;0
2020-03-03;Tue;Angebote;Makkaroni mit Spinatpesto und Kirschtomaten dazu Veggie filata;6,3;3,32;2
2020-03-04;Wed;Angebote;Cheeseburger mit Rinderhacksteak;7,7;4,24;0
2020-03-04;Wed;Angebote;Veganer Burger mit Bohnenbratling;6,8;3,59;2
2020-03-04;Wed;Angebote;Portion Pommes frites mit Ketchup oder Mayonnaise;3,74;2,06;1
2020-03-05;Thu;Angebote;Mexikanisches Feuerfleisch an Kräuterreis;6,9;3,65;0
2020-03-05;Thu;Angebote;Lasagne mit Süßkartoffeln und Lauch mit kleinem Salat;;;1
2020-03-06;Fri;Angebote;Kräuterhacksteak an Stampfkartoffeln und Sahnegurken;7,9;4,2;0
2020-03-06;Fri;Angebote;Hausgemachter Blumenkohl-Hirsenbrätling an Stampfkartoffeln und Sahnegurken;6,9;3,8;1
2020-03-06;Fri;Angebote;Kaiserschmarrn mit Apfelmus und Puderzucker;;;1
2020-03-09;Mon;Angebote;Penne mit Tomatensoße Bolognese und geriebenem Gouda;5,6;2,93;0
2020-03-09;Mon;Angebote;Penne mit Tomatenpesto und Rucola dazu Veggie Filata;5,7;3,14;2
2020-03-10;Tue;Angebote;Gebratener Fleischkäse mit Senf an Bratkartoffeln und Bohnensalat;6,9;3,8;0
2020-03-10;Tue;Angebote;Gratinierte Polenta mit Tomate und Mozzarella an Bratkartoffeln und Bohnensalat;6,6;3,48;1
2020-03-11;Wed;Angebote;Hamburger mit Rinderhacksteak und krossem Landschinken auf Kräutermayonnaise;7,1;3,91;0
2020-03-11;Wed;Angebote;Veganer Burger mit Kichererbsenbratling auf Kräutermayonnaise;6,7;3,54;2
2020-03-11;Wed;Angebote;Portion Pommes frites mit Ketchup oder Mayonnaise;3,74;2,06;1
2020-03-12;Thu;Angebote;Kartoffeln mit Leberwurst und Kräuterquark;6,2;3,26;0
2020-03-12;Thu;Angebote;Spätzle-Spinatpfanne mit Kirschtomaten und Röstzwiebeln dazu Tomatensoße;5,6;3,08;2
2020-03-13;Fri;Angebote;Bratwurstgyros mit Zwiebeln an Kräuterreis und Weißkrautsalat;6,6;3,48;0
2020-03-13;Fri;Angebote;Indisches Linsencurry an Kräuterreis und Weißkrautsalat;5,4;2,97;2
2020-03-16;Mon;Angebote;Würziges Chili con carne mit Couscous und kleinem Salat;6,5;3,43;0
2020-03-16;Mon;Angebote;Süßkartoffelcurry an Couscous und kleinem Salat;5,2;2,86;2
2020-03-17;Tue;Angebote;Lasagne Bologneser Art mit Salat;6,9;3,8;0
2020-03-17;Tue;Angebote;Grillgemüse im Fladenbrot;6,7;3,54;2
2020-03-18;Wed;Angebote;Hamburger mit Rinderhacksteak, Tomate und Mozzarella auf Rucola;7,7;4,09;0
2020-03-18;Wed;Angebote;Veganer Burger mit Linsenbratling, Tomate auf Rucola;6,5;3,58;2
2020-03-18;Wed;Angebote;Portion Pommes frites mit Ketchup oder Mayonnaise;3,74;2,06;1
2020-03-19;Thu;Angebote;Gyros vom Schwein an Tomatenreis und Spitzkohlsalat dazu Tsatsiki;7,9;4,35;0
2020-03-19;Thu;Angebote;Griechische Reispfanne dazu Spitzkohlsalat und Tsatsiki;6,9;3,65;1
2020-03-20;Fri;Angebote;Geschmorter Rinderbraten an Erbsen-Möhrengemüse und Kartoffeln;8,1;4,31;0
2020-03-20;Fri;Angebote;Hausgemachte Kartoffel-Käsefrikadelle an Tomatenratatouille;6,8;3,74;1
