date;weekday;category;name;employees;students;type
2019-02-17;Sun;Angebote;Schweinekammbraten an Rahmwirsing und gebackene Kartoffelbällchen;4,6;2,8;0
2019-02-17;Sun;Angebote;Pastinaken-Steckrübenrösti mit Rahmwirsing und Kartoffelbällchen;4,75;2,95;1
2019-02-18;Mon;Angebote;Schweinekammsteak-Mexiko mit Speck, Kidneybohnen, Champigon und Mais, dazu buntes Gemüse und Amazing fries;4,75;2,95;0
2019-02-18;Mon;Angebote;Schwarzwurzel-Knusperkarrees an Ratatouille, dazu Bulgursalat mit Linsen und Pfirsich;5,1;3,3;1
2019-02-18;Mon;Angebote;Vollkornspirelli mit Bolognese oder Pastasoße mit Champignons und getrockneten Tomaten, dazu geriebenen Käse;4,0;2,2;0
2019-02-19;Tue;Angebote;Seelachsfilet in Backteig, dazu Kartoffelpüree und Möhrensalat mit Rosinen;4,5;2,7;0
2019-02-19;Tue;Angebote;Maisgrießbällchen mit Ratatouillefüllung, dazu grüne Bohnen in Tomaten-Sahnesoße und Möhrensalat mit Rosinen;5,0;3,2;1
2019-02-19;Tue;Angebote;Deftiger Möhren-Kartoffeltopf, dazu ein Brötchen oder eine Scheibe Brot;4,0;2,2;0
2019-02-20;Wed;Angebote;Schinkenbraten vom Schwein an Möhrengemüse und Kartoffelbälle;4,5;2,7;0
2019-02-20;Wed;Angebote;Schupfnudeln mit Basilikum Pesto, dazu Ratatouille-Gemüse und Avocado-Mayonnaise;5,1;3,3;1
2019-02-21;Thu;Angebote;Chicken Wings mit Amazing Fries, dazu Salat;5,35;3,55;0
2019-02-21;Thu;Angebote;Hausgemachte Pasta mit Tomatensoße und Ricotta, dazu gehobelter italienischer Hartkäse Grana Padano;4,85;3,05;1
2019-02-21;Thu;Angebote;Milchreis mit Zimt und Zucker, dazu Sauerkirschen;4,05;2,25;1
2019-02-22;Fri;Angebote;"Hähnchenbrust Picata mit Paprikasoße und mediterranem Gemüsecouscous, dazu Gemüsesalat ""Budapest""";4,5;2,7;0
2019-02-22;Fri;Angebote;Paprikaschote mit Soja-Gemüsefüllung, dazu Paprikasoße und mediterraner Gemüsecouscous;5,25;3,45;2
2019-02-22;Fri;Angebote;Nürnberger Bratwürstchen mit buntem Gemüse und Kartoffelpüree;;;0
2019-02-23;Sat;Angebote;Putengeschnetzeltes mit Champignons, dazu Basmati Reis;4,75;2,95;0
2019-02-23;Sat;Angebote;Kichererbsenbällchen an Paprika-Sojajoghurt-Dip, dazu Rote Bete-Gnocchi mit Gemüse und bunter Salat;5,3;3,5;2
2019-02-24;Sun;Angebote;Frikadelle mit Schwarzbiersoße, dazu Karottenrahmgemüse und Petersilienkartoffeln;5,05;3,25;0
2019-02-24;Sun;Angebote;Paprikaschote mit Soja dazu Karottenrahmgemüse und Petersilienkartoffeln;4,75;2,95;1
2019-02-25;Mon;Angebote;Hähnchenbrust kreolische Art mit Champignons, Paprika, Tomaten und Oliven, dazu buntes Gemüse und Kartoffelbällchen;4,9;3,1;0
2019-02-25;Mon;Angebote;Polenta-Käse-Knusperschnitte auf Ratatouillegemüse, dazu bunter Blattsalat;4,55;2,75;1
2019-02-25;Mon;Angebote;Spaghetti an Rahmsoße mit Tomaten und Auberginen, dazu geriebenen Käse;4,0;2,2;1
2019-02-26;Tue;Angebote;Seelachs-Schlemmerfilet Broccoli, dazu Bratkartoffeln und Bohnensalat;4,65;2,85;0
2019-02-26;Tue;Angebote;Kartoffel-Möhren-Bällchen an orientalischem Risotto mit Lauch, Minze und Tomate, dazu bunter Eisbergsalat;4,15;2,35;2
2019-02-26;Tue;Angebote;Ungarischer Kesselgulasch, dazu ein Brötchen oder eine Scheibe Brot;3,95;2,15;0
2019-02-27;Wed;Angebote;Schweinehackbraten mit Hirtenkäse und Oliven, dazu Bratensoße, Prinzessbohnen und Macairekartoffeln;4,45;2,65;0
2019-02-27;Wed;Angebote;Vegetarische Maultaschen mit Tomatenconcassee an Champignonpfanne;4,9;3,1;1
2019-02-27;Wed;Angebote;Rahmspinat mit Rührei und Salzkartoffeln;4,05;2,25;1
2019-02-28;Thu;Angebote;Radeberger Schweineroulade mit Camembert-Füllung, dazu Rosenkohl mit Schinken, Kartoffelklöße oder Salzkartoffeln;5,2;3,4;0
2019-02-28;Thu;Angebote;Hausgemachte Pasta mit frischem Tomaten-Basilikumpesto, dazu gehobelter italienischer Hartkäse Grana Padano;4,05;2,25;1
2019-02-28;Thu;Angebote;Kaiserschmarrn mit Apfelmus;4,0;2,2;1
2019-03-01;Fri;Angebote;Kohlroulade in deftiger Bratensoße, dazu Petersilienkartoffeln;4,25;2,45;0
2019-03-01;Fri;Angebote;Rucola-Süßkartoffelschnitte mit scharfer Tomatensalsa und Gemüseebly;4,35;2,55;2
2019-03-01;Fri;Angebote;Chili con carne, dazu Kräuterreis;3,95;2,15;0
2019-03-02;Sat;Angebote;Hähnchenschnitzel mit Broccoli und Käse, an Broccolirahmgemüse und Pommes frites;4,75;2,95;0
2019-03-02;Sat;Angebote;Broccoli-Karottenküchlein mit Basilikumsoße, dazu mediterraner Gemüsereis;5,1;3,3;1
2019-03-04;Mon;Angebote;Hähnchenbrust mit Estragon- Zwiebelsoße, dazu Sommergemüse und Kroketten;5,05;3,25;0
2019-03-04;Mon;Angebote;Kartoffelrösti mit Tomate und Mozzarella überbacken, dazu Blattsalat mit Roter Bete, Birnen und Balsamicodressing;4,4;2,6;1
2019-03-04;Mon;Angebote;Penne Rigate an Gorgonzolasoße mit Schinkenstreifen, dazu geriebenen Käse;3,95;2,15;0
2019-03-05;Tue;Angebote;Paniertes Seelachsfilet mit Spinat-Käsefüllung, dazu Möhren-Kartoffelstampf und Gurken-Bohnensalat;5,35;3,55;0
2019-03-05;Tue;Angebote;Zwei Spinatmedaillons an Tomaten-Rucola-Risotto, dazu Möhrensalat mit Apfel;5,3;3,5;1
2019-03-06;Wed;Angebote;Grillzopf vom Schweinekamm mit Letschosoße, dazu buntes Gemüse und Pommes Frites;;;0
2019-03-06;Wed;Angebote;Rote Bete Gnocchi mit Tomatenpesto, dazu bunter Gemüseteller und Avocado-Mayonnaise;5,3;3,5;2
2019-03-06;Wed;Angebote;Lasagne Bologneser Art;3,95;2,15;0
2019-03-07;Thu;Angebote;Rinderroulade, dazu Rotkohl und Kartoffelklöße oder Salzkartoffeln;5,35;3,55;0
2019-03-07;Thu;Angebote;Blumenkohl im Backteig mit Knoblauchcreme, dazu Ratatouillegemüse und Kartoffeln;4,75;2,95;1
2019-03-07;Thu;Angebote;Kräuterquark mit Salzkartoffeln, Butter und Bauernsalat;4,05;2,25;1
2019-03-08;Fri;Angebote;Back-Camembert mit Preiselbeersahne, dazu Bratkartoffeln und Salat;5,1;3,3;1
2019-03-08;Fri;Angebote;Schweineschnitzel mit  Erbsengemüse und Bratkartoffeln;4,05;2,25;0
2019-03-09;Sat;Angebote;Soja-Schnitzel an Spinat-Risotto, dazu Kräuterquark und Chicoree-Salat mit Früchten;5,35;3,55;1
2019-03-09;Sat;Angebote;Rinder-Sahne-Gulasch, dazu Rosenkohl oder Rotkraut und Kartoffeln;4,75;2,95;0
2019-03-11;Mon;Angebote;6 Korn-Putenschnitzel, dazu glasierte Honigmöhren und gebackene Kartoffelecken mit Sauerrahm-Dip;5,2;3,4;0
2019-03-11;Mon;Angebote;Italienisches Gemüserisotto, dazu gebackene kleine Teigtaschen mit Curry-Gemüsefüllung und Chinakohlsalat;4,85;3,05;1
2019-03-11;Mon;Angebote;Gabelspaghetti an Tomatensoße mit Wurzelgemüse, dazu geriebenen Käse;3,9;2,1;1
2019-03-12;Tue;Angebote;Gebackenes Schollenfilet an griechischem Nudelsalat mit Hirtenkäse, Tomaten, Paprika und Oliven;4,7;2,9;0
2019-03-12;Tue;Angebote;Orientalische Gemüsepfanne mit Couscous, dazu scharfe Soja-Joghurtsoße;3,85;2,05;2
2019-03-12;Tue;Angebote;Linseneintopf süßsauer mit einem Paar Wiener Würstchen, dazu eine Scheibe Brot oder ein Brötchen;4,05;2,25;0
2019-03-13;Wed;Angebote;"Rinderhacksteak ""Räuber Art"" mit Salami, Paprika, Gewürzgurke und Kapern, dazu buntes Gemüse und Kartoffelkroketten";4,7;2,9;0
2019-03-13;Wed;Angebote;Kohlrabi-Kräutermedaillons an rahmigem Gemüse, dazu Schupfnudeln;4,65;2,85;1
2019-03-13;Wed;Angebote;Hausgemachte Eierkuchen mit Beerengrütze;3,9;2,1;1
2019-03-14;Thu;Angebote;Großer Angus-Rindfleischburger, dazu Pommes frites;6,5;4,7;0
2019-03-14;Thu;Angebote;Gebackene Valess-Nuggets mit Chili-Tomaten-Dip, dazu Linsencurry und bunter Zupfsalat;4,9;3,1;1
2019-03-14;Thu;Angebote;Paprikapfanne mit Ingwer und Bambus, dazu grüner Bulgursalat;4,05;2,25;1
2019-03-15;Fri;Angebote;Blätterteigtasche gefüllt mit Champignons, dazu Basilikum-Quark-Dip, Gemüseebly und Blattsalat mit Limetten-Joghurtdressing;4,6;2,8;1
2019-03-15;Fri;Angebote;Bierkammsteak mit Zwiebelsoße, dazu Bratkartoffeln und bunter Krautsalat;4,05;2,25;0
2019-03-16;Sat;Angebote;Panierter Hirtenkäse mit Tsatsiki, dazu buntes Gemüse und Kartoffelgratin;4,9;3,1;1
2019-03-16;Sat;Angebote;"Putenstreifen ""Caipirinha"" mit Champignons, Paprika und Lauchzwiebeln, dazu Basmati Reis";5,25;3,45;0
2019-03-18;Mon;Angebote;Großes Schweinekammschnitzel, dazu Erbsengemüse und Pommes frites;4,85;3,05;0
2019-03-18;Mon;Angebote;Steckrüben-Karottenragout mit Curry und Limette, dazu Basmati Reis;4,2;2,4;2
2019-03-18;Mon;Angebote;Spaghetti Bolognese, dazu geriebenen Käse;3,9;2,1;0
2019-03-19;Tue;Angebote;Gebackenes Seelachsfilet in Sesampanade mit Tatarensoße oder Tsatsiki, dazu Kartoffelpüree und Bohnensalat;4,9;3,1;0
2019-03-19;Tue;Angebote;Schupfnudel-Gemüsepfanne, dazu Käsesoße und bunter Chinakohlsalat;4,25;2,45;1
2019-03-19;Tue;Angebote;Lauch-Hackfleischtopf mit Champignons, dazu ein Brötchen oder eine Scheibe Brot;4,05;2,25;0
2019-03-20;Wed;Angebote;Hähnchen Piccata mit Apfelsoße, dazu Broccoli und Kartoffelkroketten;4,75;2,95;0
2019-03-20;Wed;Angebote;Spinat-Karottenrösti mit Tomaten-Olivenragout, dazu gemischter Wildreis;4,65;2,85;1
2019-03-20;Wed;Angebote;Zucchini-Kartoffelpuffer, dazu Kräuterquark-Dip und Blattsalat;;;1
2019-03-21;Thu;Angebote;Szegediner Gulasch mit Salzkartoffeln;4,35;2,55;0
2019-03-21;Thu;Angebote;Gebackene Briespitze mit Preiselbeersahne, dazu Bratkartoffeln und Salat;5,15;3,35;1
2019-03-21;Thu;Angebote;Pasta mit frischem Bärlauch-Ruccolapesto, dazu gehobelter italienischer Hartkäse Grana Padano;4,05;2,25;1
2019-03-22;Fri;Angebote;Hähnchenbrustfilet in Kokospanade an Wokgemüse süßsauer, dazu Thai-Reis;4,8;3,0;0
2019-03-22;Fri;Angebote;Käsespätzle mit Tomatenragout;4,05;2,25;1
2019-03-23;Sat;Angebote;Eibauer Schwarzbierfleisch, dazu Bohnen-Paprikagemüse und Petersilienkartoffeln;4,45;2,65;0
2019-03-23;Sat;Angebote;Bunter Gemüseteller mit Kräutersoße und Schwenkkartoffeln;4,25;2,45;2
2019-03-25;Mon;Angebote;Schweineschnitzel in der Käsepanade, dazu buntes Gemüse und Bratkartoffeln;4,75;2,95;0
2019-03-25;Mon;Angebote;Gebackene Zucchini-Pakoras mit Tomatensalsa (leicht scharf), dazu Pestokartoffeln;4,75;2,95;2
2019-03-25;Mon;Angebote;Penne Rigate an Pastasoße mit Lachs und Blattspinat, dazu geriebenen Käse;4,05;2,25;0
2019-03-26;Tue;Angebote;Seelachsfilet in Eipanade mit buntem Gemüse, dazu Kartoffelpüree;4,6;2,8;0
2019-03-26;Tue;Angebote;Hausgemachter Buchweizenbrätling mit Pilzen, Zwiebeln und Gouda, dazu cremiges Frischkäse-Zuckerschoten-Risotto und Salat;4,6;2,8;1
2019-03-26;Tue;Angebote;Sächsische Kartoffelsuppe mit einem Apfel (vegane Variante), dazu ein Brötchen oder eine Scheibe Brot;4,05;2,25;0
2019-03-27;Wed;Angebote;Schinkenbraten mit Backpflaumensoße, dazu Prinzessbohnen, kleine Kartoffelklöße;4,65;2,85;0
2019-03-27;Wed;Angebote;Kartoffel-Käsefrikadelle an Tomaten-Zucchiniragout, dazu Bohnensalat;4,55;2,75;1
2019-03-27;Wed;Angebote;Möhrenpfannkuchen, dazu Radieschen-Kressequark und Chicorée-Paprikasalat;4,05;2,25;1
2019-03-28;Thu;Angebote;BBQ-Rippchen mit gebackenen Kartoffelecken und Sauerrahm-Dip, dazu bunter Krautsalat;;;0
2019-03-28;Thu;Angebote;Gemüseschnitzel, dazu veganer Tsatsiki, buntes Gemüse und gebratene Rote Bete-Gnocchi;4,9;3,1;2
2019-03-28;Thu;Angebote;Bratwurst mit Sauerkraut und Kartoffelpüree;4,05;2,25;0
2019-03-29;Fri;Angebote;Koch-Klopse in Karpernsoße, dazu Möhrengemüse und Reis;4,25;2,45;0
2019-03-29;Fri;Angebote;Bratkartoffeln mit Tomate und Mozzarella, dazu Blattsalat;4,05;2,25;1
2019-03-30;Sat;Angebote;Jägerschnitzel (panierte Jagdwurst), dazu Makkaroni mit fruchtiger Tomatensoße;4,65;2,85;0
2019-03-30;Sat;Angebote;Blumenkohlmedaillon mit Schnittlauch-Dip, dazu Bratkartoffeln und Salat;4,35;2,55;1
2019-04-01;Mon;Angebote;Schweinekammsteak mit deftiger Auflage aus Salami, Gurken, Senf, Käse und Schwarzbrot, dazu buntes Gemüse und Amazing fries;5,35;3,55;0
2019-04-01;Mon;Angebote;Soja-Schnitzel an Champignonragout Mailänder Art, dazu Bratkartoffeln;5,3;3,5;1
2019-04-01;Mon;Angebote;Vollkornspirelli mit spanischer Hackfleischsoße oder Broccoli-Sahne-Käsesoße, dazu geriebenen Käse;4,05;2,25;0
2019-04-02;Tue;Angebote;Gebackene Schellfischfilets in der Cornflakespanade, dazu Kartoffel-Zitronenstampf und Gurken-Tomatensalat;4,75;2,95;0
2019-04-02;Tue;Angebote;Zucchini-Karotten-Pakoras mit Paprika-Sojajoghurt-Dip, dazu Gemüseebly;4,85;3,05;2
2019-04-02;Tue;Angebote;Ungarischer Kesselgulasch, dazu ein Brötchen oder eine Scheibe Brot;4,05;2,25;0
2019-04-03;Wed;Angebote;Lausitzer Kümmelbraten an Bayrischkraut, dazu Kartoffelkroketten oder Salzkartoffeln;4,75;2,95;0
2019-04-03;Wed;Angebote;Zwei Mini Soufflee mit Spinat und Käse auf Ratatouillegemüse, dazu Chinakohlsalat;5,1;3,3;1
2019-04-03;Wed;Angebote;Pilzschmarrn mit Schnittlauchrahm und Rote-Bete-Salat;4,05;2,25;1
2019-04-04;Thu;Angebote;Pulled Pork Burger mit Amazing fries;4,75;2,95;0
2019-04-04;Thu;Angebote;Hausgemachte Pasta mit Soße Napoli (Sellerie, Kapern, Oliven und Tomaten), dazu gehobelter italienischer Hartkäse Grana Padano;4,05;2,25;1
2019-04-04;Thu;Angebote;Milchgrieß mit Zimt und Zucker, dazu Sauerkirschen;4,05;2,25;1
2019-04-05;Fri;Angebote;Sahne-Zwiebelhähnchen an Möhrengemüse und Reis;4,75;2,95;0
2019-04-05;Fri;Angebote;Gebratene Auberginenscheiben im Haferflockenmantel, dazu Kräuter-Dip und mediterraner Gemüsecouscous;;;2
2019-04-05;Fri;Angebote;Zwei gekochte Eier an Senfsoße, dazu buntes Gemüse und Petersilienkartoffeln;4,05;2,25;1
2019-04-06;Sat;Angebote;Gemüse-Goudastäbchen mit Rucola-Dip, dazu buntes Gemüse;4,85;3,05;1
2019-04-06;Sat;Angebote;Schweinegeschnetzeltes Züricher Art, dazu Broccoligemüse und Butterspätzle;4,75;2,95;0
2019-04-07;Sun;Angebote;Hähnchenbrust in Honig-Balsamicosoße, dazu buntes Gemüse und Kartoffelkroketten;5,0;3,2;1
2019-04-07;Sun;Angebote;Valess-Schnitzel mit feiner Tomatenfüllung, dazu buntes Gemüse und Pastasotto;4,75;2,95;1
2019-04-08;Mon;Angebote;Gegrillte Hähnchenbrust mit Mango-Chilichutney, dazu Honigmöhren und Pommes Twister;5,2;3,4;0
2019-04-08;Mon;Angebote;Rösti aus Mais, Kartoffeln, Lauch und Käse, dazu Zartweizen-Risotto und gezupfter Blattsalat mit Honig-Senfdressing;5,05;3,25;1
2019-04-08;Mon;Angebote;Muschelnudeln an Tomatensoße mit Jagdwurst oder Basilikumsoße, dazu geriebenen Käse;4,05;2,25;0
2019-04-09;Tue;Angebote;Seelachs im Backteig an Remouladensoße, dazu Kartoffelpüree und Salat;4,65;2,85;0
2019-04-09;Tue;Angebote;Gemüseragout Kokos-Curry, dazu Rote Bete-Gnocchi und bunter Eisbergsalat;5,05;3,25;2
2019-04-09;Tue;Angebote;Brühnudeln mit Geflügelfleisch, dazu ein Brötchen oder Scheibe Brot;3,9;2,1;0
2019-04-10;Wed;Angebote;Sauerbratenragout, dazu Apfelrotkohl, Kartoffelklöße oder Petersilienkartoffeln;4,75;2,95;0
2019-04-10;Wed;Angebote;Gebackene Champignons im Backteig, dazu Knoblauchcreme, buntes Gemüse und Bratkartoffeln;;;1
2019-04-10;Wed;Angebote;Tortelloni mit Spinat-Ricotta-Füllung in Tomatensoße und Käse überbacken;3,95;2,15;1
2019-04-11;Thu;Angebote;Big Cheeseburger, dazu Pommes frites;5,65;3,85;0
2019-04-11;Thu;Angebote;Hausgemachte Pasta mit Bärlauchpesto und Rucola, dazu gehobelter italienischer Hartkäse Grana Padano;4,25;2,45;1
2019-04-11;Thu;Angebote;Zwei Buttermilchplinsen, dazu Apfelmus;3,75;1,95;1
2019-04-12;Fri;Angebote;Schweineschnitzel mit Champignonsoße, dazu Broccoli-Blumenkohlgemüse und Kartoffelkroketten;4,65;2,85;0
2019-04-12;Fri;Angebote;Käsesoufflee, dazu Tomatenratatouille und bunter Chinakohlsalat;4,75;2,95;1
2019-04-12;Fri;Angebote;Knusprige Gemüsefrikadelle, dazu Rahmporree und Pestokartoffeln;;;2
2019-04-13;Sat;Angebote;Rindergulasch ungarischer Art, dazu Hefeknödel oder Petersilienkartoffeln;4,45;2,65;0
2019-04-13;Sat;Angebote;Falafelbällchen auf einem buntem Gemüseteller, dazu Bärlauchsoße;4,4;2,6;2
2019-04-14;Sun;Angebote;Rinderfrikadelle mit Zwiebelsoße, dazu Blumenkohlröschen und Bratkartoffeln;4,85;3,05;0
2019-04-14;Sun;Angebote;Pastinaken-Steckrübenrösti, dazu Rahmgemüse und Bratkartoffeln;4,75;2,95;1
2019-04-15;Mon;Angebote;Putensteak mit Bolognese überbacken, dazu buntes Gemüse und Pommes frites;4,95;3,15;0
2019-04-15;Mon;Angebote;Drei Kartoffeltaschen mit Frischkäsefüllung auf Bohnen-Mais-Paprikagemüse, dazu Friseesalat mit Himbeerdressing;4,9;3,1;1
2019-04-15;Mon;Angebote;Spirelli mit Putenstreifen in fruchtiger Currysoß, dazu geriebenen Käse;4,05;2,25;0
2019-04-16;Tue;Angebote;Gebratenes Hokifilet mit Zitronenbutter, dazu Kartoffel-Erbsenstampf und Tomatensalat;5,15;3,35;0
2019-04-16;Tue;Angebote;Gebratene Gnocchi, dazu buntes Gemüse und Avocado-Mayonnaise;5,1;3,3;1
2019-04-16;Tue;Angebote;Lauch-Hackfleischtopf mit Champignons, dazu ein Brötchen oder eine Scheibe Brot;4,05;2,25;0
2019-04-17;Wed;Angebote;Lammgulasch, dazu Schwarzwurzel-Karottengemüse und kleine Kartoffelklöße;4,95;3,15;0
2019-04-17;Wed;Angebote;Champignon-Lauchpfanne an Rösti-Ecken, dazu Salat;4,55;2,75;2
2019-04-17;Wed;Angebote;Kaiserschmarrn mit Apfelmus;4,05;2,25;1
2019-04-18;Thu;Angebote;Hähnchenschnitzel mit Letschosoße, dazu Erbsengemüse und Pommes frites;4,95;3,15;0
2019-04-18;Thu;Angebote;Zucchini gefüllt mit Pilzen, Kräutern und Polenta, dazu Tomaten-Salsa und bunter Eisbergsalat;;;2
2019-04-18;Thu;Angebote;Käsespätzle mit fruchtiger Tomatensoße, dazu Salat;3,85;2,05;1
2019-04-23;Tue;Angebote;Marinierter Hering nach Hausfrauen Art mit Bratkartoffeln und Bauernsalat;5,05;3,25;0
2019-04-23;Tue;Angebote;Spinat-Karottenrösti mit Ratatouillegemüse und Basmati Reis;4,75;2,95;1
2019-04-23;Tue;Angebote;Spaghetti mit Hackfleisch-Gorgonzola-Zucchinisoße oder Pastasoße mit Champignons und getrockneten Tomaten, dazu geriebenen Käse;4,0;2,2;0
2019-04-24;Wed;Angebote;Schweinskammbraten, dazu glasierte Honigmöhren und Herzoginkartoffeln;4,45;2,65;0
2019-04-24;Wed;Angebote;Rahmspinat mit Rührei und Kartoffeln;4,05;2,25;1
2019-04-24;Wed;Angebote;Sächsische Kartoffelsuppe mit einem Paar Wiener Würstchen oder einem Apfel (vegetarische Variante), dazu eine Scheibe Brot oder ein Brötchen;4,05;2,25;0
2019-04-25;Thu;Angebote;Hirschgulasch an Kirschrotkohl und Kräuterspätzle;4,85;3,05;0
2019-04-25;Thu;Angebote;Pasta mit Tomaten-Ricotta-Soße, dazu gehobelter italienischer Hartkäse Grana Padano;4,05;2,25;1
2019-04-25;Thu;Angebote;Zucchini-Kartoffelpuffer an Kräuter-Dip, dazu fruchtiger Chinakohlsalat;3,85;2,05;1
2019-04-26;Fri;Angebote;Schweinefilet im Baconmantel an Pfefferrahmsoße, Broccoli und Mandelkroketten;5,15;3,35;0
2019-04-26;Fri;Angebote;Hausgemachte Tofufrikadelle mit Zwiebel und Paprika an Linsencurry und fruchtigem Eisbergsalat;5,05;3,25;2
2019-04-26;Fri;Angebote;Sojaklops in Kapernsoße mit Möhrengemüse und Reis;4,0;2,2;1
2019-04-27;Sat;Angebote;Radeberger Braumeisterfleisch, dazu Rosenkohl mit Schinken und Hefeknödel oder Kartoffeln;4,45;2,65;0
2019-04-27;Sat;Angebote;Röstoppers mit Philadelphia, dazu buntes Gemüse und Basilikumsoße;4,75;2,95;1
2019-04-28;Sun;Angebote;Hähnchenschnitzel Cordon bleu, dazu deftige Grillkartoffelpfanne und scharfe Tomatensalsa;5,05;3,25;0
2019-04-28;Sun;Angebote;Hirse-Käse-Taler, dazu deftige Grillkartoffelpfanne und scharfe Tomatensalsa;4,65;2,85;1
2019-04-29;Mon;Angebote;Schnitzel in Tortilla-Chipspanade, dazu buntes Gemüse und Pommes frites;5,0;3,2;0
2019-04-29;Mon;Angebote;Gemüsestäbchen mit Käse auf cremigem Blattspinat und Schwenkkartoffeln;4,35;2,55;1
2019-04-29;Mon;Angebote;Hörnchen-Nudeln mit Pastasoße Chili con carne oder Tomatensoße mit Zucchini, dazu geriebenen Käse;4,05;2,25;0
2019-04-30;Tue;Angebote;Seelachsfilet in der Knusperpanade mit Remouladensoße, Stampfkartoffeln und Bohnensalat;4,65;2,85;0
2019-04-30;Tue;Angebote;Zwei Erbsen-Quinoamedaillons, dazu Radieschen-Kresse-Dip und Kartoffel-Gemüsepfanne;4,75;2,95;2
2019-04-30;Tue;Angebote;Deftiger Möhren-Kartoffeltopf, dazu ein Brötchen oder eine Scheibe Brot;3,85;2,05;0
2019-05-02;Thu;Angebote;Gegrillte Hähnchenkeule mit Geflügelsoße, dazu buntes Gemüse und Kartoffelkroketten;4,5;2,7;0
