date;weekday;category;name;employees;students;type
2018-01-23;Tue;Angebote;Szegediner Gulasch mit Möhrengemüse und Hefeknödel;5,95;4,2;0
2018-01-23;Tue;Angebote;Hausgemachte Wirsingroulade mit Kürbis-Porreefüllung, dazu Bratensoße und Möhrengemüse mit Mini Kartoffelklöße oder Tagliatelle;5,7;3,95;2
2018-01-24;Wed;Angebote;Balkanburger mit 180g Rinderhacksteak, Feta Paprikacreme, Röstzwiebeln und Bacon;7,25;5,5;0
2018-01-24;Wed;Angebote;Veganer Burger mit hausgemachtem Blumenkohl-Hirsepatty und Currymayonnaise;5,65;3,9;2
2018-01-24;Wed;Angebote;Pommes frites mit Ketchup und Mayonnaise;2,18;1,98;1
2018-01-25;Thu;Angebote;Podemuser Rinderbraten mit gegrillten Bohnen und Salzkartoffeln;6,2;4,45;0
2018-01-25;Thu;Angebote;Tomatenratatouille mit Süßkartoffel-Karottenstampf;5,6;3,85;2
2018-01-26;Fri;Angebote;Schweinskammsteak Strindberg Art mit gebackenen Kartoffelecken und Mayonnaise, dazu Bohnensalat;6,0;4,25;0
2018-01-26;Fri;Angebote;Vegane Plinsen mit Zimtpflaumen;4,65;2,9;2
2018-01-29;Mon;Angebote;Currywurst mit Pommes frites und Currysoße;5,75;4,0;0
2018-01-29;Mon;Angebote;Fruchtiges Kürbisragout mit Räuchertofu auf Vollkornspaghetti mit Kresse wahlweise mit geriebenem Gouda (G,0,50€);5,25;3,5;2
2018-01-30;Tue;Angebote;Rindfleisch-Chilibällchen auf knackigem Wokgemüse von Mangold, Karotte und Zucchini, in süßsaurer Soße mit Curryreis;6,2;4,5;0
2018-01-30;Tue;Angebote;Knackiges Wokgemüse von Mangold, Karotte und Zucchini in süßsaurer Soße, dazu panierte und gebackene Sesambanane und Gewürz-Couscous;5,65;3,9;2
2018-01-31;Wed;Angebote;Schweinebraten mit Sauerkraut und Kartoffelklöße;7,05;5,3;0
2018-01-31;Wed;Angebote;Kichererbsencurry mit hausgemachtem Naan-Brot und Weißkraut-Paprikasalat;5,35;3,6;2
2018-02-01;Thu;Angebote;Rindergulasch mit Möhren und geriebenem Gouda auf Penne;5,8;4,05;0
2018-02-01;Thu;Angebote;Zwei Bratlinge von der schwarzen Bohne auf Champignon-Porreerahm und Süßkartoffelstampf;5,85;4,1;2
2018-02-01;Thu;Angebote;Vollkorn - Krautnudelpfanne mit Räuchertofu und Tomaten, wahlweise mit Gouda (0,50€);5,3;3,6;2
2018-02-02;Fri;Angebote;Pizza Hawaii mit Kochschinken und Ananas;5,95;4,2;0
2018-02-02;Fri;Angebote;Nudelauflauf mit Salat;4,7;2,95;2
2018-02-02;Fri;Angebote;Hausgemachte Quarkkäulchen mit Apfelkompott und Puderzucker;4,7;2,95;1
2018-02-05;Mon;Angebote;Mit Ricotta gefüllte Tortelloni, Spinat-Rinderhacksoße und Fetakäse;6,35;4,6;0
2018-02-05;Mon;Angebote;Bulgurpfanne mit Tomaten und Zucchini, dazu Champignons in Rahmsoße und Eisbergsalat;5,85;4,1;2
2018-02-05;Mon;Angebote;Warme Quarktasche mit Vanillesoße;3,3;3,3;1
2018-02-06;Tue;Angebote;Griechische Reispfanne mit Schweinefleischgyros, Fetakäse und herzhafte Joghurt-Quarkcreme;5,95;4,2;0
2018-02-06;Tue;Angebote;Griechische Reispfanne mit Pakoras von Kürbis und Karotte, dazu veganes Tsatsiki;5,25;3,5;2
2018-02-06;Tue;Angebote;Warme Quarktasche mit Vanillesoße;3,3;3,3;1
2018-02-07;Wed;Angebote;180g Rindfleisch-Cheeseburger;6,55;4,8;0
2018-02-07;Wed;Angebote;Veganer Süßkartoffel-Kichererbsenburger mit Paprika-Burgersoße;5,35;3,6;2
2018-02-07;Wed;Angebote;Pommes frites mit Ketchup und Mayonnaise;2,18;1,98;1
2018-02-07;Wed;Angebote;Ricottatortellini - Champignonauflauf mit geriebenem Gouda;3,5;3,5;0
2018-02-08;Thu;Angebote;Rindergulasch mit Rotwein, dazu Apfelrotkohl und Hefeknödel;6,05;4,3;0
2018-02-08;Thu;Angebote;Gnocchipfanne mit Sauerkraut, Karotten und geräuchertem Tofu;5,95;4,2;2
2018-02-09;Fri;Angebote;Podemuser Tiegelwurst mit Sauerkraut und Stampfkartoffeln;5,75;4,0;0
2018-02-09;Fri;Angebote;Lasagne mit Broccoli, Porree und Sahnesoße, dazu Spinat-Maissalat;5,55;3,8;1
2018-02-09;Fri;Angebote;Veganer Grießbrei mit warmen Heidelbeeren und Zimtzucker;4,95;3,2;2
2018-02-12;Mon;Angebote;Podemuser Schweinskammsteak mit Birne und Camembert gratiniert, dazu Pommes frites und Blattsalat mit Zitronenmarinade;6,25;4,5;0
2018-02-13;Tue;Angebote;Hähnchencurry mit Kokosmilch, Lauch und Karotten, dazu Reis und Feldsalat;6,65;4,9;0
2018-02-13;Tue;Angebote;Süßkartoffelauflauf mit Roter Bete und Mangold, dazu marinierter Feldsalat;5,3;3,55;2
2018-02-13;Tue;Angebote;Krautnudelauflauf mit Salami und Gouda gratiniert;3,5;3,5;0
2018-02-14;Wed;Angebote;Hackbraten mit Eifüllung, dazu gebutterter Kartoffelstampf und Kohlrabi-Bohnenrahm;6,65;4,9;0
2018-02-14;Wed;Angebote;Paprikafalafel an saftiger Couscouspfanne mit Broccoli, Zucchini, Paprika und Möhre, dazu veganes Peperonie-Aioli;5,35;3,6;2
2018-02-15;Thu;Angebote;Gebackenes Jägerschnitzel auf Makkaroni oder mit Kartoffelstampf dazu Tomatensoße und geriebenem Gouda;5,95;4,2;0
2018-02-15;Thu;Angebote;Marinierter und gegrillter Sesamfenchel aus dem Ofen auf Risotto mit frischen Blattspinat;5,15;3,4;2
2018-02-16;Fri;Angebote;Rindergulasch mit Möhrengemüse und Mini-Kartoffelklöße;6,75;5,0;0
2018-02-16;Fri;Angebote;Dinkelflammkuchen mit Kürbis;5,45;3,7;2
2018-02-16;Fri;Angebote;Milchgrieß mit Zimtzucker und Sauerkirschen;4,7;2,95;1
2018-02-19;Mon;Angebote;Gebratener Fleischkäse auf Pilzschmarrn und herzhafter Joghurt-Quarkcreme;6,25;4,5;0
2018-02-19;Mon;Angebote;Gnocchi-Kürbispfanne mit Spinat und Kräutern;5,7;3,95;2
2018-02-20;Tue;Angebote;Schweineschnitzel vom Kamm mit Pommes frites und Salat;6,55;4,8;0
2018-02-20;Tue;Angebote;Süßkartoffelcurry mit Mungobohnen, dazu Möhrengemüse und Reis;5,25;3,5;2
2018-02-21;Wed;Angebote;Mexikanischer Rindergulasch mit Paprika und Mais, dazu Rosmarin Schwenkkartoffeln und gegrilltes Bohnengemüse;6,1;4,35;0
2018-02-21;Wed;Angebote;Vollkornpastapfanne mit Broccoli, Cocktailtomaten und Walnüssen, dazu Kürbis-Currysoße;5,35;3,6;2
2018-02-22;Thu;Angebote;Drei Rinderhack-Peperonibällchen auf Spaghetti mit Tomatensoße und geriebenem Gouda;5,85;4,1;0
2018-02-22;Thu;Angebote;Curry-Quinoapfanne mit Linsen, Broccoli und Steckrübe, dazu Tomatensoße;5,35;3,6;2
2018-02-23;Fri;Angebote;Bratwurstgyros mit Reis und Weißkraut-Paprikasalat;5,7;3,95;0
2018-02-23;Fri;Angebote;Gegrillte Aubergine, Paprika und Zucchini mit Pommes frites und veganem Aioli;6,55;4,8;2
2018-02-23;Fri;Angebote;Zwei Eierkuchen mit Zimtzucker und karamellisierten Äpfeln;5,0;3,25;1
2018-02-26;Mon;Angebote;Saftige Tomaten-Bulgurpfanne mit Mangold und Zucchini, dazu Salat;5,7;3,95;2
2018-02-26;Mon;Angebote;Reisauflauf - Putencurry mit Gouda gratiniert;5,4;3,7;0
2018-02-27;Tue;Angebote;Putennuggets auf knackigem Wokgemüse in Erdnusssoße, dazu Curryreis;6,45;4,7;0
2018-02-27;Tue;Angebote;Gegrillter Peperonitofu auf knackigem Wokgemüse in Erdnusssoße, dazu Curryreis;5,55;3,8;2
2018-02-27;Tue;Angebote;Pizza Hawai mit Kochschinken, Ananas und Gouda überbacken;5,7;4,0;0
2018-02-28;Wed;Angebote;Wurstgulasch auf Makkaroni mit geriebenem Gouda;5,85;4,1;0
2018-02-28;Wed;Angebote;Gebackener Blumenkohl mit Himbeer Mayonnaise, dazu Schwenkkartoffeln und dreierlei Blattsalat;5,9;4,15;2
2018-03-01;Thu;Angebote;Sauerbraten vom Rind mit Kartoffeln und Apfelrotkohl oder Sauerkraut;6,15;4,4;0
2018-03-01;Thu;Angebote;Broccoli-Bohnenrahm mit Pasta oder Reis;5,65;3,95;2
2018-03-02;Fri;Angebote;Leberwurst und Kräuterquark mit Frühkartoffeln, dazu Butter und Garnitur;6,0;4,25;0
2018-03-02;Fri;Angebote;Käsespätzle mit Gouda und Röstzwiebeln, dazu Salat;5,6;3,85;1
2018-03-02;Fri;Angebote;Veganer Apfel-Zimtmilchreis;4,35;2,6;2
2018-03-02;Fri;Angebote;Miniklöße mit Sauerkraut und Speck;3,2;3,2;0
2018-03-05;Mon;Angebote;Rinderhack-Spinatsoße auf Pasta mit Fetakäse;5,7;3,95;0
2018-03-05;Mon;Angebote;Kürbisrisotto mit Walnüssen und Feldsalat;5,25;3,5;2
2018-03-06;Tue;Angebote;Szegediner Gulasch mit Hefeknödel und Möhrengemüse;5,05;4,3;0
2018-03-06;Tue;Angebote;Tomatenratatouille mit Süßkartoffelstampf und mariniertem Rucola;5,35;3,6;2
2018-03-07;Wed;Angebote;Griechische Reispfanne mit Paprika, dazu Schweinefleischgyros, Fetakäse und herzhafte Joghurt-Quarkcreme;6,05;4,3;0
2018-03-07;Wed;Angebote;Griechische Reispfanne mit Paprika, dazu Zucchini mit Kichererbsen- Maishaube und veganem Aioli;5,55;3,8;2
2018-03-08;Thu;Angebote;Schweineschnitzel vom Kamm mit Kartoffelsalat;5,95;4,2;0
2018-03-08;Thu;Angebote;Gebratene Gnocchis mit Broccoli-Tomatenragout und Salat;6,25;4,5;2
2018-03-09;Fri;Angebote;Rindfleisch und buntes Wokgemüse in Erdnusssoße mit Tomatenreis;5,9;4,15;0
2018-03-09;Fri;Angebote;Chili sin carne auf Spaghetti mit frischen Kräutern;5,25;3,3;2
2018-03-09;Fri;Angebote;Kaiserschmarrn mit Puderzucker und karamellisiertem Apfelkompott;5,25;3,5;1
2018-03-12;Mon;Angebote;Podemuser Bratwurst mit Sauerkraut und und gebuttertem Kartoffelstampf;5,95;4,2;0
2018-03-12;Mon;Angebote;Spätzle-Spinatpfanne mit Cocktailtomaten und Röstzwiebeln;5,6;3,85;2
2018-03-13;Tue;Angebote;Gebackenes Jägerschnitzel mit Hörnchennudeln, Tomatensoße und geriebenem Gouda;5,75;4,0;0
2018-03-13;Tue;Angebote;Kartoffel-Kürbispuffer mit Wirsing-Champignonragout und mariniertem Eisberg Feldsaltmix;6,1;4,35;2
2018-03-14;Wed;Angebote;Buntes Putencurry mit Kokosmilch, dazu gebratener Reis mit Porree;6,55;4,8;0
2018-03-14;Wed;Angebote;Couscous-Gemüsepfanne mit Curry-Joghurt-Dip;5,25;3,5;2
2018-03-15;Thu;Angebote;Podemuser Rinderbraten mit Bohnengemüse und Salzkartoffeln;6,25;4,5;0
2018-03-15;Thu;Angebote;Süßkartoffelcurry mit Schwenkkartoffeln und Weißkraut-Paprikasalat;5,4;3,65;2
2018-03-16;Fri;Angebote;Tiegelwurst mit Sauerkraut und Salzkartoffeln;5,55;3,8;0
2018-03-16;Fri;Angebote;Lasagne mit Blumenkohl, Lauch und heller Soße, dazu marinierter Blattsalat;5,2;3,45;2
2018-03-19;Mon;Angebote;Chili con carne mit Curry Steckrübengemüse und Reis;5,9;4,15;0
2018-03-19;Mon;Angebote;Bulgurpfanne mit Steckrübe, Quinoa, Zucchini und Porree dazu Tomatensoße;5,05;3,3;2
2018-03-20;Tue;Angebote;Puten-Lauchgulasch in Limettensoße mit saurer Sahne dazu Peperoni Spaghetti und Fetakäse;6,3;4,55;0
2018-03-20;Tue;Angebote;Antipasti Gegrillte Zucchini, Aubergine und Paprika mit Hummus einem Mus von der Kichererbse und hausgemachter Focaccia Olivenölbrot;6,7;4,95;2
2018-03-21;Wed;Angebote;Hausgemachte Wirsingroulade mit Rindfleich Goudafüllung dazu tomatige Reis-Linsen-Poreepfanne und marinierter Feldsalat;6,5;4,75;0
2018-03-21;Wed;Angebote;Azukibohnenbratling dazu tomatige Linsen-Reis-Poreepfanne und marinierter Feldsalat;5,1;3,35;1
2018-03-22;Thu;Angebote;Podemuser Schweinebraten in Zwickelbiersoße mit Rotkohl und Hefeknödel;6,1;4,35;0
2018-03-22;Thu;Angebote;Vollkornpastapfanne mit Brokkoli, Cocktailtomaten und Walnüssen dazu Kürbis-Currysoße;5,1;3,35;2
2018-03-23;Fri;Angebote;Krautnudelauflauf mit Salami und Gouda gratiniert;5,45;3,7;0
2018-03-23;Fri;Angebote;Dinkelflammkuchen mit Kürbis;4,85;3,1;2
2018-03-23;Fri;Angebote;Milchgrieß mit Sauerkirschen und Zimtzucker;4,75;3,0;1
2018-04-23;Mon;Angebote;Podemuser Schweinskammsteak mit Tomate und Mozzarella gratiniert, dazu Pommes frites mit Ketchup und Mayonnaise und marinierter Salat;6,3;4,55;0
2018-04-23;Mon;Angebote;Champignonrahm mit Cocktailtomaten auf Rauke-Makkaroni;5,3;3,55;2
2018-04-24;Tue;Angebote;Puten Porreegulasch in Limettensoße mit saurer Sahne, dazu Peperonispaghetti und Fetakäse;6,75;5,0;0
2018-04-24;Tue;Angebote;Schwarze-Bohnenbratling auf Linsenreispfanne mit Porree, dazu Blattspinat-Maissalat;5,45;3,7;2
2018-04-25;Wed;Angebote;Rindfleischstreifen und buntes Gemüse aus dem Wok in Erdnusssoße, dazu Grillkartoffeln mit Curry und Peperoni;6,45;4,7;0
2018-04-25;Wed;Angebote;Hausgemachte Falafel auf buntem Gemüse aus dem Wok in süß saurer Soße dazu Reis oder Nudeln;6,25;3,5;2
2018-04-26;Thu;Angebote;Podemuser Sauerbraten mit Apfelrotkohl und Hefeknödel;6,15;4,4;0
2018-04-26;Thu;Angebote;Kürbisragout mit Mungbohnen, dazu gegrilltes Broccoli-Auberginengemüse und hausgebackene Dinkel-Focaccia;5,15;3,4;2
2018-04-27;Fri;Angebote;Dresdner Bratwurst auf mexikanischem Zwiebelgemüse mit gebuttertem Kartoffelstampf;6,15;4,4;0
2018-04-27;Fri;Angebote;Käsespätzle mit Gouda und Röstzwiebeln, dazu Weißkraut-Paprikasalat;6,25;4,5;1
2018-04-27;Fri;Angebote;Veganer Milchgrieß mit Erdbeeren und Zimtzucker;4,65;2,9;2
2018-04-30;Mon;Angebote;Hörnchenpasta mit Bolognese und geriebenem Gouda;6,15;4,05;0
2018-04-30;Mon;Angebote;Veganer Süßkartoffelauflauf mit Blumenkohl, Tofu, Paprika und Hefeschmelz gratiniert;5,45;3,7;2
2018-05-02;Wed;Angebote;Mediterranes Putengeschnetzeltes mit Erbsengemüse und Spätzle;6,55;4,8;0
2018-05-02;Wed;Angebote;Vollkornpastapfanne mit Brokkoli, Cocktailtomaten und Walnüssen dazu Kürbis-Currysoße;5,25;3,5;2
2018-05-02;Wed;Angebote;Kartoffelsuppe mit Rinderhack und Zucchini, dazu Focaccia;5,5;3,8;0
2018-05-03;Thu;Angebote;Griechische Tomatenreispfanne mit Schweinefleischgyros und Fetakäse dazu herzhafte Joghurt-Quarkcreme;6,2;4,45;0
2018-05-03;Thu;Angebote;Griechische Tomatenreispfanne mit gegrillter Zucchini und veganem Aioli;5,35;3,6;2
2018-05-04;Fri;Angebote;Kartoffelsuppe mit Süßkartoffeln, Karotte und Porree, dazu Bockwurst und eine Scheibe Viersaattoast;5,55;3,8;0
2018-05-04;Fri;Angebote;Kartoffelsuppe mit Süßkartoffel, Karotte und Porree, dazu Grillchamignoneinlage und eine Scheibe Viersaattoast;5,15;3,4;2
2018-05-04;Fri;Angebote;Zwei Eierkuchen mit Zimtzucker und Erdbeeren oder als herzhafte Variante;4,75;3,0;1
2018-05-07;Mon;Angebote;Bratwurstgyros mit Reis und Bohnensalat;5,8;4,05;0
2018-05-07;Mon;Angebote;Broccoli Spargelragout mit Bärlauch dazu Vollkornspaghetti und geröstete Sonnenblumenkerne;5,4;3,65;2
2018-05-08;Tue;Angebote;Krautnudeln mit Salami und Gouda;5,7;3,95;0
2018-05-08;Tue;Angebote;Quinoa-Gemüsepfanne mit Spinat, dazu Zucchini und Süßkartoffel aus dem Ofen mit Tomatenmayonnaise;6,25;4,5;2
2018-05-09;Wed;Angebote;Sauerbraten mit Hefeknödeln und Rotkohlsalat;6,25;4,5;0
2018-05-09;Wed;Angebote;Kaiserschmarrn mit Zimtzucker und Sauerkirschgrütze;4,95;3,2;1
2018-05-09;Wed;Angebote;Reisauflauf mit Rindfleisch, Erdnusssoße und Gouda gratiniert;3,6;3,6;0
2018-05-11;Fri;Angebote;Podemuser Fleischkäse dazu Kohlrabigemüse und Stampfkartoffeln;6,25;4,5;0
2018-05-11;Fri;Angebote;Vegane Dinkelpizza mit Champignons, Tomaten und Räuchertofu;5,65;3,9;2
2018-05-14;Mon;Angebote;Wurstgulasch auf Spirelli und geriebenem Gouda;6,1;4,35;0
2018-05-14;Mon;Angebote;Risotto mit Cocktailtomaten und Basilikum, dazu Rauke-Spargelsalat;5,9;4,15;2
2018-05-15;Tue;Angebote;Szegediner Gulasch mit Möhrengemüse und Hefeknödel;6,05;4,3;0
2018-05-15;Tue;Angebote;Tomatenratatouille mit Mini-Kartoffelklöße und Eisberg Möhrensalat;5,9;4,15;2
2018-05-15;Tue;Angebote;Spirelliauflauf mit Jagdwurst, Tomatensoße und Gouda gratiniert;5,35;3,6;0
2018-05-16;Wed;Angebote;Cheeseburger mit 160g Rinderhacksteak;6,7;4,95;0
2018-05-16;Wed;Angebote;Veganer Burger mit tomatigem Linsen Broccolibratling und Currysoße;5,45;3,7;2
2018-05-16;Wed;Angebote;Pommes frites mit Ketchup und Mayonnaise;2,18;1,98;1
2018-05-17;Thu;Angebote;Gebratener Fleischkäse mit Tomate, Fetakäse und Basilikum gratiniert, dazu Kartoffelsalat;6,25;4,5;0
2018-05-17;Thu;Angebote;Hausgemachte Wirsingroulade mit Kürbis-Porreefüllung, dazu Bulgur, Tomatensoße und Bohnensalat;5,55;3,8;2
2018-05-18;Fri;Angebote;Schwenkkartoffeln von Frühkartoffeln mit Leberwurst und Kräuterquark;5,95;4,2;0
2018-05-18;Fri;Angebote;Lasagne mit mit Süßkartoffeln und Lauch, dazu marinierter Spinatsalat;5,7;3,95;1
2018-05-18;Fri;Angebote;Veganer Milchreis mit karamellisierten Äpfeln;5,05;3,3;2
2018-05-22;Tue;Angebote;Podemuser Bratwurst mit Ketchup und Senf, dazu gebutterter-Kartoffel Karottenstampf mit Röstzwiebeln und Bärlauch, dazu Weißkrautsalat;5,85;4,1;0
2018-05-22;Tue;Angebote;Kartoffel-Kürbispuffer mit roten Linsen, dazu Auberginen-Erbsencreme;6,05;4,3;2
2018-05-23;Wed;Angebote;Pute in Currysoße mit Kokosmilch und knackigem Wokgemüse, dazu Reis;6,4;4,65;0
2018-05-23;Wed;Angebote;Gebackene Sesambanane auf knackigem Wokgemüse in Currysoße mit Kokosmilch und Couscous;5,65;3,9;2
2018-05-24;Thu;Angebote;Rinderhack-Porreeragout mit Frischkäse und Sahne, auf Tortelloni mit Ricottafüllung und Kresse;6,55;4,8;0
2018-05-24;Thu;Angebote;Mediterraner Gemüsegulasch auf Vollkornpenne mit Kresse;5,35;3,6;2
2018-05-25;Fri;Angebote;Ratatouille - Coucousauflauf mit Gouda gratiniert;5,25;3,5;1
2018-05-25;Fri;Angebote;Kartoffel Kürbissuppe, dazu eine Scheibe Viersaattoast;4,7;2,95;2
2018-05-25;Fri;Angebote;Hausgemachte Quarkkäulchen mit Ananas - Apfelkompott und Vanillesoße;4,95;3,2;0
2018-05-28;Mon;Angebote;Currybockwurst mit Pommes frites und Currysoße;6,0;4,25;0
2018-05-28;Mon;Angebote;Vollkornpastapfanne mit Broccoli, Cocktailtomaten und Walnüssen, dazu Kürbis-Currysoße;5,4;3,65;2
2018-05-28;Mon;Angebote;Pommes frites mit Ketchup und Mayonnaise;2,18;1,98;1
2018-05-29;Tue;Angebote;Rindergulasch mit Apfelrotkohl und Mini-Kartoffelklößen;6,75;5,0;0
2018-05-29;Tue;Angebote;Anti Pasti mit Basilikummayonnaise auf einem Salatteller von Spinat, Feldsalat, Kichererbsen und Paprika, dazu dunkles Balsamicodressing;6,25;4,5;2
2018-05-30;Wed;Angebote;Podemuser Schweineschnitzel vom Kamm mit Pommes frites, Ketchup und Mayonnaise, dazu Salat;6,25;4,5;0
2018-05-30;Wed;Angebote;Vegane Gemüsesülze mit Remouladensoße, dazu Bratkartoffeln und Weißkrautsalat;5,85;4,1;2
2018-05-30;Wed;Angebote;Kartoffel-Bratwurstauflauf mit Broccoli in cremiger Soße und Gouda gratiniert;3,5;3,5;0
2018-05-31;Thu;Angebote;Rindergulasch mit Penne und Gouda;5,95;4,2;0
2018-05-31;Thu;Angebote;Schwarze Bohnen Broccolibratling mit Wallnüssen, dazu gebratene Gemüsereispfanne und Tomatensoße;5,7;3,95;2
2018-06-01;Fri;Angebote;Putencurry mit knackigem Gemüse und saurer Sahne, dazu Reis;6,4;4,65;0
2018-06-01;Fri;Angebote;Spargel Flammkuchen mit Cockteiltomaten und Peperoniöl;6,25;4,5;2
2018-06-01;Fri;Angebote;3 Buttermilch Pancakes mit marinierten Bananen, Ahornsirup und Schokosplitt;5,05;3,3;1
2018-06-04;Mon;Angebote;Gebratene Fleischkäsewürfel, Fetakäse und Gemüseschmarrn mit Kräuterquark;5,9;4,15;0
2018-06-04;Mon;Angebote;Quinoa-Gemüsepfanne mit Broccoli, Mungobohnen und Porree dazu Kürbiscurry und Eisbergsalat;5,65;3,9;2
2018-06-05;Tue;Angebote;Podemuser Rinderbraten an hausgemachten, gebackene Kartoffelecken und Mayonnaise dazu marinierter gemischten Salat;6,25;4,5;0
2018-06-05;Tue;Angebote;Champignons in Bärlauchrahm mit hausgemachten, gebackene Kartoffelecken und mariniertem gemischtem Salat;5,8;4,05;2
2018-06-06;Wed;Angebote;Hackfleisch - Lauchtopf mit Makkaronis und geriebenem Gouda;5,85;4,1;0
2018-06-06;Wed;Angebote;Grillgemüse mit Pommes frites und Ketchup;5,5;3,75;2
2018-06-06;Wed;Angebote;Pommes frites mit Ketchup und Mayonnaise;2,18;1,98;1
2018-06-07;Thu;Angebote;Hausgemachtes Jägerschnitzel auf Makkaroni mit Tomatensoße und geriebenem Gouda;5,85;4,1;0
2018-06-07;Thu;Angebote;Veganer Döner mit Süßkartoffel Zucchinifüllung und Knoblauch Kräutersoße;6,05;4,3;2
2018-06-08;Fri;Angebote;Rindergulasch mit Kräuterkartoffeln und Rotkohl;5,85;4,1;0
2018-06-08;Fri;Angebote;Milchgrieß mit Zimtzucker und Heidelbeeren;5,0;3,25;1
2018-06-11;Mon;Angebote;Gebratener Fleischkäse mit Spiegelei und Senf dazu eine Ofenwarme Brezel und Weißkraut Paprikasalat;5,85;4,1;0
2018-06-11;Mon;Angebote;Spinatrisotto mit Mungbohnen und grünem Spargel, dazu gegrillte Cocktailtomaten und Kürbiskerne;6,25;4,5;2
2018-06-12;Tue;Angebote;Rindergeschnetzeltes mit Champignons und saurer Sahne dazu gebratenen Spätzle;6,15;4,4;0
2018-06-12;Tue;Angebote;Pakoras von Zucchini,Brokkoli und Möhre dazu Schwenkkartoffeln und Auberginen Erbsencreme mit Sprossen;5,4;3,65;2
