date;weekday;category;name;employees;students;type
2018-01-13;Sat;Angebote;Eibauer Schwarzbierfleisch, dazu Apfelrotkohl und Petersilienkartoffeln;4,25;2,5;0
2018-01-13;Sat;Angebote;Karotten-Sesamsticks, dazu scharfe Tomatensalsa und Gemüseebly;4,6;2,85;2
2018-01-14;Sun;Angebote;Putenschnitzel Cordon bleu oder Schwarzwurzel-Knusperkarrees, dazu Rahmgemüse und Rosmarinkartoffeln;4,7;2,95;0
2018-01-15;Mon;Angebote;Gegrillte Hähnchenbrust, dazu Mango-Ingwer-Chilichutney, glasierte Honigmöhren und Kartoffelbällchen;4,8;3,05;0
2018-01-15;Mon;Angebote;Drei Kartoffeltaschen mit Tomaten-Mozzarellafüllung, dazu sizilianisches Pfannengemüse und Blattsalat mit Balsamico Dressing;4,7;2,95;1
2018-01-15;Mon;Angebote;Hörnchennudeln mit Tomatensoße, Hackfleisch und Hirtenkäse oder Gorgonzola-Spinatsoße, dazu geriebenen Käse;3,7;1,95;0
2018-01-16;Tue;Angebote;Gebratenes Seelachsfilet mit einer Kartoffelkruste, dazu Tomaten-Kräuterbutter, Kartoffelpüree und bunter Salat;4,7;2,95;0
2018-01-16;Tue;Angebote;Grünkernrisotto mit Rucola und Kürbiskernen, dazu Broccoli-Nußecke und Tomaten-Avocado-Salsa;4,65;2,9;2
2018-01-16;Tue;Angebote;Vegetarisch Kartoffelsuppe mit einem Apfel, dazu eine Scheibe Brot oder ein Brötchen;3,9;2,15;0
2018-01-17;Wed;Angebote;Dresdner Sauerbraten mit Rosinensoße, dazu Rotkohl, kleine Kartoffelklöße oder Petersilienkartoffeln;4,6;2,85;0
2018-01-17;Wed;Angebote;Königsberger Klopse mit Kapernsoße, dazu Möhrengemüse und Kräuterreis;4,0;2,25;0
2018-01-17;Wed;Angebote;Tortelloni mit Käse-Spinatfüllung in einer Tomaten-Basilikumsoße und Käse überbacken;3,17;2,07;1
2018-01-18;Thu;Angebote;Ein halbes Grillhähnchen, dazu Buttererbsen und Pommes frites;5,5;3,75;0
2018-01-18;Thu;Angebote;Hausgemachte frische Pasta mit Tomaten-Olivenpesto, dazu gehobelter, italienischer Hartkäse;3,95;2,2;1
2018-01-18;Thu;Angebote;Buttermilchplinsen mit Apfelmus;3,5;1,75;1
2018-01-19;Fri;Angebote;Großes Schweinekammschnitzel mit Möhren-Maisgemüse, dazu gebackene Kartoffelecken mit Schnittlauch-Dip;4,8;3,05;0
2018-01-19;Fri;Angebote;Gemüsebällchen mit Chili-Lauchsoße, dazu Schwarzwurzel-Karottengemüse und Bombay-Kartoffeln;4,75;3,0;2
2018-01-19;Fri;Angebote;Kartoffelrösti mit Gemüse und Creme fraiche gratiniert, dazu Bauernsalat;3,9;2,15;1
2018-01-20;Sat;Angebote;Couscous-Gemüse-Törtchen mit Gemüseragout, dazu Kopfsalat;4,4;2,65;1
2018-01-20;Sat;Angebote;Putencurry mit Apfel und Kürbis, dazu Karottengemüse und Basmati Reis;4,55;2,8;0
2018-01-21;Sun;Angebote;Seußlitzer Kasslerkammbraten oder Strudelteig gefüllt (Karotten, Erbsen, Bohnen, Blumenkohl, Kohlrabi und weißen Rüben) mit Kräuter-Rahmsoße, dazu Bohnengemüse und Schwenkkartoffeln;4,7;2,95;0
2018-01-22;Mon;Angebote;Putensteak mit Bolognese überbacken, dazu Erbsen und Pommes frites;5,0;3,25;0
2018-01-22;Mon;Angebote;Zwei Spinatröstitaler, dazu Tomaten-Ruccolarisotto und Möhrensalat mit Ananas;4,7;2,95;1
2018-01-22;Mon;Angebote;Vollkornspirelli, dazu Lauch-Hackfleisch-Käsesoße oder tomatisierte Champignon-Wirsingsoße, dazu geriebenen Käse;4,0;2,25;0
2018-01-23;Tue;Angebote;Seelachsfilet in der Knusperpanade mit Zitronenecke, Remouladensoße, Bohnensalat und Bratkartoffeln;4,65;2,9;0
2018-01-23;Tue;Angebote;Kartoffel-Käsefrikadelle, dazu Rahmwirsing, Bulgursalat mit Linsen und Pfirsich;4,3;2,55;1
2018-01-23;Tue;Angebote;Brühreis mit Geflügelfleisch, dazu ein Brötchen oder eine Scheibe Brot;3,8;2,05;0
2018-01-24;Wed;Angebote;Schinkenbraten vom Schwein in Rosmarin-Honig-Glasur, dazu Rahmporree mit Apfel und Herzoginkartoffeln;4,7;2,95;0
2018-01-24;Wed;Angebote;Frisches Ofengemüse, dazu Kartoffelrösti und Basilikum-Dip;4,0;2,25;2
2018-01-24;Wed;Angebote;Vegetarische Maultaschen mit Tomatenconcassee an einer bunten Champignonpfanne;4,55;2,8;1
2018-01-25;Thu;Angebote;Coq ou vin von der Hähnchenbrust, dazu buntes Gemüse und Kartoffelbällchen;4,7;2,95;0
2018-01-25;Thu;Angebote;Hausgemachte frische Pasta mit Champignonsoße und gehobelter italienischer Hartkäse;3,95;2,2;1
2018-01-25;Thu;Angebote;Hausgemachte frische Pasta mit Räucherlachs-Wirsingssoße, dazu gehobelter, italienischer Hartkäse;4,0;2,25;0
2018-01-26;Fri;Angebote;Lammgulasch mit Bohnengemüse und Röstitaler;;;0
2018-01-26;Fri;Angebote;Paniertes Edamer-Käseschnitzel, dazu Tatarensoße, Bratkartoffeln und fruchtiger Fitnesssalat;4,65;2,9;1
2018-01-26;Fri;Angebote;Chili con carne im Kräuterreisrand;3,8;2,05;0
2018-01-27;Sat;Angebote;Pastinaken-Steckrübenrösti, dazu Pfannengemüse und veganer Curry-Joghurt-Dip;4,7;2,95;2
2018-01-27;Sat;Angebote;Senffleisch vom Rind, dazu kleine Kartoffelklöße und Bohnen-Paprikasalat;4,75;3,0;0
2018-01-28;Sun;Angebote;Hackfleischfrikadelle oder Gemüseschnitzel, dazu Champignonsoße, buntes Gemüse und Schwenkkartoffeln;4,4;2,65;0
2018-01-29;Mon;Angebote;Schweinerückensteak Düsseldorfer Art (gratiniert von roten Zwiebeln mit körnigem Senf und Sauerrahm), dazu buntes Gemüse und Pommes Twister;4,6;2,85;0
2018-01-29;Mon;Angebote;3 Röstoppers mit Philadelphia gefüllt, dazu Tomatenratatouille und Rotkohlsalat;4,65;2,9;1
2018-01-29;Mon;Angebote;Spirelli mit Pusztasoße oder Grünkern-Bolognese, dazu geriebenen Käse;3,8;2,05;0
2018-01-30;Tue;Angebote;Seelachs im Backteig, dazu Kartoffel-Erbsen-Stampf und Gurkensalat mit Dilljoghurt;4,55;2,8;0
2018-01-30;Tue;Angebote;Gnocchi mit rahmigen Blattspinat und Gemüsebällchen;4,7;2,95;2
2018-01-30;Tue;Angebote;Ungarischer Kesselgulasch, dazu ein Brötchen oder eine Scheibe Brot;3,9;2,15;0
2018-01-31;Wed;Angebote;Zarter Wildschweinbraten, dazu Rosenkohl und Kartoffelkroketten;5,0;3,25;0
2018-01-31;Wed;Angebote;Zwei Spinatmedaillons, dazu Schwarzwurzel in Frischkäsesoße und Zitronen-Linsen-Couscous;4,7;2,95;1
2018-01-31;Wed;Angebote;Kräuterquark mit Butter und Leberwurst oder vegetarisch mit einem Apfel, dazu Petersilienkartoffeln;3,6;1,85;0
2018-02-01;Thu;Angebote;Hausgemachte Rinderroulade mit Gurken-Zwiebelfüllung, dazu Apfelrotkohl und Kartoffelklöße;5,25;3,5;0
2018-02-01;Thu;Angebote;Gebratener Räuchertofu im Hafermantel, dazu Karottenmix, Bulgur mit Dörrobst und Avocado-Mayonnaise;4,55;2,8;2
2018-02-01;Thu;Angebote;Hausgemachte frische Pasta mit Rucolapesto, dazu gehobelter, italienischer Hartkäse;3,95;2,2;1
2018-02-02;Fri;Angebote;Hähnchenbrust in einer Käse-Eihülle auf Tomatenspaghetti;4,8;3,05;0
2018-02-02;Fri;Angebote;Vegetarische Köttbullar, dazu scharfes Kartoffel-Kürbiscurry und Möhrensalat mit Rosinen;4,75;3,0;1
2018-02-02;Fri;Angebote;Vier Quarkkäulchen mit Zucker und Apfelmus;3,8;2,05;1
2018-02-03;Sat;Angebote;Kohlroulade in deftiger Bratensoße, dazu Möhrengemüse und Petersilienkartoffeln;4,4;2,65;0
2018-02-03;Sat;Angebote;Gemüse-Brätlinge  mit Radieschen-Kresse-Dip, dazu Möhrengemüse und Zartweizen-Risotto;4,7;2,95;1
2018-02-04;Sun;Angebote;Hähnchenroulade Florenz mit Geflügelsoße oder Blumenkohl-Käsemedaillon mit Tomaten-Dip, dazu Schwarzwurzel-Broccoligemüse und Schwenkkartoffeln mit Rucola;4,9;3,15;0
2018-02-05;Mon;Angebote;Backofensteak Milano mit Tomaten und Salami gratiniert, dazu buntes Gemüse und Süßkartoffel-Pommes frites;4,85;3,1;0
2018-02-05;Mon;Angebote;Paprikaschote mit Couscous-Gemüsefüllung, dazu Paprikasoße, Pastasotto und Möhrensalat mit Apfel;;;1
2018-02-05;Mon;Angebote;Spirelli mit Hackfleisch-Zucchinisoße oder Broccoli-Sahne-Käsesoße, dazu geriebenen Käse;3,8;2,05;0
2018-02-06;Tue;Angebote;Gebackenes Seelachsfilet, dazu Nudelsalat mit Rucola, Hirtenkäse und getrockneter Tomate;4,6;2,85;0
2018-02-06;Tue;Angebote;Knusperschnitte Hongkong, dazu Chinagemüse und gebratene Mie Nudeln;4,55;2,8;2
2018-02-06;Tue;Angebote;Grüne Bohneneintopf mit Rindfleisch, dazu ein Brötchen oder eine Scheibe Brot;3,75;2,0;0
2018-02-07;Wed;Angebote;Spanferkelbraten, dazu Prinzessbohnen und Röstitaler;4,7;2,95;0
2018-02-07;Wed;Angebote;Käsesouffle mit Linsencurry und buntem Eisbergsalat;4,6;2,85;1
2018-02-07;Wed;Angebote;Hähnchenfleischgratin mit Curry, Erdnüssen und Reis;3,17;2,07;0
2018-02-08;Thu;Angebote;Hähnchenkeule, dazu buntes Gemüse und Pommes frites;4,45;2,7;0
2018-02-08;Thu;Angebote;Hausgemachte frische Pasta mit Napoli-Soße, dazu gehobelter, italienischer Hartkäse;3,95;2,2;1
2018-02-08;Thu;Angebote;Vier Hefeklöße mit Heidelbeeren, dazu Zucker und Zimt;3,6;1,85;1
2018-02-09;Fri;Angebote;Gyros mit Tsatsiki, Buttererbsen und Tomatenreis;4,4;2,65;0
2018-02-09;Fri;Angebote;Backfrischkäse mit Preiselbeersahne, dazu Bratkartoffeln und bunter Chinakohlsalat;4,3;2,55;1
2018-02-09;Fri;Angebote;Tiegelwurst mit Sauerkraut und Petersilienkartoffeln;3,85;2,1;0
2018-02-10;Sat;Angebote;Kartoffel - Käsefrikadelle, dazu buntes Gemüse und Tomaten-Avocado-Salsa;4,6;2,85;1
2018-02-10;Sat;Angebote;Krautnudeln mit Salami und Tomatensoße, dazu geriebenen Käse;4,25;2,5;0
2018-02-11;Sun;Angebote;Schweinekammbraten oder Eieromelett mit Pilzfüllung und Chili-Tomaten-Dip, dazu glasierte Honigmöhren und Schwenkkartoffeln;4,4;2,65;0
2018-02-12;Mon;Angebote;Schweinekammsteak mit deftiger Paprika-Wurstsoße, dazu buntes Gemüse und Amazing fries;4,8;3,05;0
2018-02-12;Mon;Angebote;Drei Kartoffeltaschen mit Broccoli-Käsefüllung, dazu grüne Bohnen mit Tomate in Sahnesoße und Rotkohlsalat;4,5;2,75;1
2018-02-12;Mon;Angebote;Spaghetti mit Pastasoße Carbonara oder Gemüsebolognese, dazu geriebenen Käse;3,7;1,95;0
2018-02-13;Tue;Angebote;Seelachsfilet in der Kartoffelpanade mit Remouladensoße, dazu Pommes frites  und Bauernsalat;4,7;2,95;0
2018-02-13;Tue;Angebote;Hausgemachter Buchweizenbrätling mit Pilzen, Zwiebeln und Goudakäse, dazu Karotten-Basilikumsoße und Süßkartoffelgnocchi mit Gemüse;4,65;2,9;1
2018-02-13;Tue;Angebote;Soljanka mit saurer Sahne, dazu ein Brötchen oder eine Scheibe Brot;4,0;2,25;0
2018-02-14;Wed;Angebote;Frikadelle vom Schwein und Rind mit Bratensoße, dazu buntes Gemüse und Kroketten;4,4;2,65;0
2018-02-14;Wed;Angebote;Blumenkohlröschen mit Kräuterhollandaise, dazu Kroketten und Möhren-Apfelsalat;4,1;2,35;1
2018-02-14;Wed;Angebote;Überbackene vegane Tortelloni mit Gemüsefüllung in Tomatensoße;3,17;2,07;2
2018-02-15;Thu;Angebote;Putensteak mit Frischkäse und Lauch gratiniert, dazu Kohlrabi-Erbsengemüse und Pommes frites;4,85;3,1;0
2018-02-15;Thu;Angebote;Hausgemachte frische Pasta mit Spinatpesto, dazu gehobelter, italienischer Hartkäse;3,95;2,2;1
2018-02-15;Thu;Angebote;Kaiserschmarrn mit Apfelmus;4,0;2,25;1
2018-02-16;Fri;Angebote;Schweinefilet mit grüner Pfeffersoße, dazu Romanescoröschen und Kartoffelbällchen;5,1;3,35;0
2018-02-16;Fri;Angebote;"Tofuschnitzel mit Panko-Erdnusspanade, dazu Mango-Chutney ""Ingwer-Chili"", buntes Gemüse und Chinakohlsalat";4,6;2,85;1
2018-02-16;Fri;Angebote;Chili sin carne im Basmati-Reisrand;3,8;2,05;2
2018-02-17;Sat;Angebote;"Karotten-Sesamsticks, dazu Champignonragout ""Mailänder Art"" und Rotkohlsalat";4,4;2,65;1
2018-02-17;Sat;Angebote;Hähnchenbrust Piccata mit Hot Peppersoße, dazu Buttererbsen und Pommes frites;4,5;2,75;0
2018-02-18;Sun;Angebote;Hähnchenbrustfilet Napoli oder vegetarisches Schnitzel mit Goudafüllung, dazu buntes Gemüse und Gnocchi mit Spinatpesto;5,0;3,25;0
2018-02-19;Mon;Angebote;Schweineschnitzel mit Brezel-Panade, dazu bunter Krautsalat und Pommes frites;4,65;2,9;0
2018-02-19;Mon;Angebote;Zwei Erbsen-Quinoamedaillons, dazu Bulgursalat mit Linsen und Pfirsich und scharfe Tomatensalsa;4,5;2,75;2
2018-02-19;Mon;Angebote;Vollkornspirelli mit Mailänder Nudelsoße oder Champignonsoße, dazu geriebenen Käse;3,8;2,05;0
2018-02-20;Tue;Angebote;XXL-Schnitzel vom Rind in Rosmarin-Panade, dazu bayrischer Kartoffelsalat mit Speck und Feldsalat;5,4;3,65;0
2018-02-20;Tue;Angebote;Gnocchi-Käsepfanne mit Gemüse, dazu Tomatensalsa und bunter Zupfsalat mit Balsamico-Dressing;4,5;2,75;1
2018-02-20;Tue;Angebote;Deftiger Möhren-Kartoffeltopf mit Wiener Würstchen oder vegetarisch mit einem Apfel, dazu ein Brötchen oder eine Scheibe Brot;3,8;2,05;0
2018-02-21;Wed;Angebote;Elsässer Flammkuchen-Schnitzel mit Ofengemüse und Bratkartoffeln;5,35;3,6;0
2018-02-21;Wed;Angebote;Valess-Schnitzel mit feiner Tomatenfüllung, dazu Grünkernrisotto mit Rucola und Kürbiskernen, Knoblauchcreme und bunter Eisbergsalat;4,8;3,05;1
2018-02-22;Thu;Angebote;Schnitzelroulade von der Putenbrust, dazu Erbsen-Rahmgemüse und Petersilien-Zitronenstampf;5,25;3,5;0
2018-02-22;Thu;Angebote;Hausgemachte frische Pasta mit mediterranem Gemüse, dazu fruchtige Tomatensoße und geriebenen Käse;3,95;2,2;1
2018-02-22;Thu;Angebote;Milchgrieß mit Erdbeerkompott, dazu Zucker und Zimt;3,65;1,9;1
2018-02-23;Fri;Angebote;Gefülltes Kassler-Schnitzel mit Camembert und Preiselbeeren (enthält Holzspieß), dazu  Champignon-Bohnengemüse und Pommes Twister;4,8;3,05;0
2018-02-23;Fri;Angebote;Marokkanische Kichererbsen-Pfanne an Kurkumareis;4,2;2,45;2
2018-02-23;Fri;Angebote;Champignon-Lauchragout, dazu Rösti-Ecken und Rotkohlsalat;4,0;2,25;2
2018-02-24;Sat;Angebote;Falafelbrätling überbacken mit Ananas und Käse, dazu Tomatenratatouille und Zitronen-Linsen-Couscous;4,6;2,85;1
2018-02-24;Sat;Angebote;Senffleisch mit Bohnengemüse, Klöße oder Petersilienkartoffeln;4,65;2,9;0
2018-02-25;Sun;Angebote;Rinderfrikadelle oder Gemüsefrikadelle, dazu Champignonsoße, buntes Gemüse und Schwenkkartoffeln;4,6;2,85;0
2018-02-26;Mon;Angebote;Gebratenes Kammsteak mit einer Auflage von Salami, Lauch und Hirtenkäse, dazu Tsatsiki, Erbsen-Maisgemüse und Pommes frites;4,75;3,0;0
2018-02-26;Mon;Angebote;Tomaten-Zucchiniragout an Gnocchi, dazu Chinakohlsalat mit Wassermelone;4,85;3,1;2
2018-02-26;Mon;Angebote;Hörnchen-Nudeln mit pikanter Gulaschsoße oder roten Linsen-Bolognese, dazu geriebenen Käse;3,9;2,15;0
2018-02-27;Tue;Angebote;Hausgeräuchertes Lachsfilet mit Kräuterbutter, dazu Broccoliröschen, gemischter Wildreis und Limettensoße;5,45;3,7;0
2018-02-27;Tue;Angebote;Plätzchen aus Blattspinat, Lauch, Dinkel und Käse in der Maispanade, dazu Tomaten-Risotto und Rucola-Rote Bete-Birnensalat mit Apfel-Balsamico-Dressing;4,9;3,15;1
2018-02-27;Tue;Angebote;Brühnudeln mit Geflügelfleisch, dazu ein Brötchen oder eine Scheibe Brot;;;0
2018-02-28;Wed;Angebote;Putenbrustbraten mit Apfelsoße, dazu Möhrengemüse und gebackene Mandelkroketten;4,6;2,85;0
2018-02-28;Wed;Angebote;Gemüseschnitzel, dazu Tatarensoße, Bratkartoffeln und Bohnensalat;4,6;2,85;1
2018-02-28;Wed;Angebote;Lasagne Bologneser Art;3,17;2,07;0
2018-03-01;Thu;Angebote;Hacksteak Croatia mit Rotkohl, Kartoffelklöße mit Semmelbutter oder Salzkartoffeln;4,7;2,95;0
2018-03-01;Thu;Angebote;Hausgemachte frische Pasta mit Tomatenpesto, Oliven und Hirtenkäse, dazu gehobelter, italienischer Hartkäse;3,95;2,2;1
2018-03-01;Thu;Angebote;Möhrenpfannkuchen mit Kräuterquark,  dazu bunter Blattsalat mit Himbeerdressing;3,8;2,05;1
2018-03-02;Fri;Angebote;Linsenbrätling mit Curry-Rahmwirsing und Bombay Kartoffeln;4,0;2,25;2
2018-03-02;Fri;Angebote;Gemüseragout in Kokos-Ingwersoße, dazu Schupfnudeln und Rotkohlsalat;4,5;2,75;1
2018-03-02;Fri;Angebote;Crispy-Chicken-Hawaii-Burger mit Pommes frites;5,4;3,65;0
2018-03-03;Sat;Angebote;Mozzarellasticks mit Tomatensalsa, dazu Bratkartoffeln und Salat;4,7;2,95;1
2018-03-03;Sat;Angebote;"Geschnetzeltes vom Schwein ""Jäger Art"" mit Butterspätzle";4,5;2,75;0
2018-03-05;Mon;Angebote;Putensteak mit Tomate und Mozzarella gratiniert, dazu Buttererbsen und Pommes frites;4,9;3,15;0
2018-03-05;Mon;Angebote;Gebackene Briespitzen mit Preiselbeersahne, dazu Bratkartoffeln und Salat;4,85;3,1;1
2018-03-05;Mon;Angebote;Hausgemachte frische Pasta mit Tomatenpesto, Oliven und Hirtenkäse, dazu  buntes Geschnetzeltes vom Schwein und geriebenen Käse;3,9;2,15;0
2018-03-06;Tue;Angebote;Seehechtfilet in einer Kartoffel-Käsekruste, dazu Spitzkohl-Rahmgemüse;5,35;3,6;0
2018-03-06;Tue;Angebote;Gemüse-Vollkornbrätling an Möhrenrisotto mit Kürbiskernen, dazu Frisee-Salat und Apfel-Joghurtdressing;4,6;2,85;1
2018-03-06;Tue;Angebote;Chili con carne, dazu Fladenbrot;;;0
2018-03-07;Wed;Angebote;Hausgemachte Roulade vom Schwein gefüllt mit Bacon und Ei, dazu buntes Gemüse und Kartoffelkroketten;4,8;3,05;0
2018-03-07;Wed;Angebote;Blumenkohl im Backteig mit Knoblauchcreme, dazu Ratatouillegemüse und Schwenkkartoffeln;4,7;2,95;1
2018-03-07;Wed;Angebote;Gemüselasagne;3,17;2,07;1
2018-03-08;Thu;Angebote;Hähnchen-Dürum mit Tsatsiki und buntem Krautsalat;4,8;3,05;0
2018-03-08;Thu;Angebote;Hausgemachte frische Pasta mit Tomatenpesto, dazu gehobelter, italienischer Hartkäse;3,95;2,2;1
2018-03-08;Thu;Angebote;Sächsische Quarkkäulchen mit Apfelmus, dazu Zucker und Zimt;3,6;1,85;1
2018-03-09;Fri;Angebote;Lammcurry mit Prinzessbohnen und Reis;4,8;3,05;0
2018-03-09;Fri;Angebote;Edamerkäse im Sandwichmantel an buntem Karotten-Zwiebelgemüse, dazu Zupfsalat mit Jogurt-Orangendressing;4,5;2,75;1
2018-03-09;Fri;Angebote;Orientalische Gemüsepfanne mit Couscous und scharfer Soja-Joghurtsoße;3,75;2,0;2
2018-03-10;Sat;Angebote;Vegetarische Pizzabällchen auf rahmigen Blattspinat und Schwenkkartoffeln;4,7;2,95;1
2018-03-10;Sat;Angebote;Radeberger Braumeisterfleisch, dazu Schwarzwurzelgemüse und Semmelknödel;4,65;2,9;0
2018-03-12;Mon;Angebote;Penne Rigate, dazu Gorgonzolasoße mit Schinkenstreifen und  geriebenen Käse;3,9;2,15;0
2018-03-12;Mon;Angebote;Kartoffelrösti mit Tomate und Mozzarella überbacken, dazu Feldsalat und Limetten-Joghurtdressing;4,25;2,5;1
2018-03-12;Mon;WOK- Gericht;Chilifleisch mit Bohnen und Pfirsich, dazu gebratene Mie Nudeln;4,75;3,0;0
2018-03-13;Tue;Angebote;Erbseneintopf mit einem Paar Wiener Würstchen, dazu ein Brötchen oder Scheibe Brot;4,0;2,25;0
2018-03-13;Tue;Angebote;Hausgemachte Couscous-Karottenfrikadelle, dazu buntes Rahmgemüse und Feldsalat mit Himbeerdressing;4,2;2,45;1
2018-03-13;Tue;WOK-Gericht;Kokos Hähnchenschnitzel mit Ananas-Currysoße, frischem Wokgemüse und Thaireis;5,55;3,8;0
2018-03-14;Wed;Angebote;Ein Eierkuchen gefüllt mit Ofengemüse, dazu Basilikum-Quark-Dip und bunter Zupfsalat;4,0;2,25;1
2018-03-14;Wed;Angebote;Italienisches Gemüserisotto mit kleinen gefülltenTeigtaschen, dazu bunter Chinakohlsalat;4,55;2,8;1
2018-03-14;Wed;WOK-Gericht;LON NUONG gebratenes Schweinefilet auf Wok-Gemüse, dazu Glasnudeln;5,35;3,6;0
2018-03-15;Thu;Angebote;Hausgemachte Hackbratenrolle gefüllt mit Kartoffelpürre, dazu Porree-Möhrengemüse in Bechamelsoße;4,0;2,25;0
2018-03-15;Thu;Angebote;Zucchini im Cornflakesmantel gebraten, dazu Tomaten-Avocado-Salsa, Bratkartoffeln und Möhren-Selleriesalat mit Apfel;4,5;2,75;2
2018-03-15;Thu;WOK-Gericht;Zarte Streifen von der Entenbrust auf Wok Gemüse (Zuckerschoten, Pflaumen, Karotten und Sprossen), dazu gebratener Reis;5,6;3,85;0
2018-03-16;Fri;Angebote;Gebratenes Roastbrätl mit Zwiebelsoße, dazu Kartoffelsalat;4,5;2,75;0
2018-03-16;Fri;Angebote;Zucchini-Pakoras mit Grillgemüse-Salsa, dazu Pestokartoffeln;4,0;2,25;2
2018-03-16;Fri;WOK-Gericht;Vegetarische Frühlingsrolle, dazu Gemüse aus dem Wok und Tagliatelle;4,7;2,95;1
2018-03-17;Sat;Angebote;Vegetarisches Schnitzel mit Zitronenecke, dazu Gemüsebulgur und bunter Chicoree Salat;4,7;2,95;1
2018-03-17;Sat;Angebote;"Putenstreifen ""Caipirinha"" mit Champignons, Paprika und Lauch, dazu Basmati Reis";4,45;2,7;0
2018-04-21;Sat;Angebote;Backfrischkäse an Zucchini-Kartoffelpfanne, dazu Basilikum-Quark-Dip und Tomatensalat;4,7;2,95;1
2018-04-21;Sat;Angebote;Gegrillte Hähnchenbrust, dazu Mango-Chutney, Ingwer-Chili , Möhrengemüse und Kartoffelbällchen;4,75;3,0;0
2018-04-22;Sun;Angebote;Schweinebraten oder Eieromelett mit Pilzfüllung und Chili-Tomaten-Dip, dazu Prinzessbohnen und Schwenkkartoffeln;4,45;2,7;0
